User_ID,Workspace_ID,Timecard_Date,Hours_Logged
12263745,20459685,22/01/2021,1
12263745,20459495,25/01/2021,3
12263745,20459495,25/01/2021,2
12263745,20459685,25/01/2021,4
12263745,20459495,26/01/2021,2
12263745,20459495,26/01/2021,3.5
12263745,20459685,26/01/2021,3
12263745,20459495,27/01/2021,3
12263745,20459495,27/01/2021,2
12263745,20459685,27/01/2021,2
12263745,20459495,01/02/2021,2
12263745,20459495,01/02/2021,5.5
12263745,20459685,01/02/2021,2.5
12263745,20459495,02/02/2021,2.5
12263745,20459495,02/02/2021,4.5
12263745,20459685,02/02/2021,1.5
12263745,20459495,03/02/2021,2
12263745,20459495,03/02/2021,3
12263745,20459685,03/02/2021,3
12263745,20459495,04/02/2021,2
12263745,20459495,04/02/2021,4.5
12263745,20459685,04/02/2021,1.5
12263745,20459495,05/02/2021,4
12263745,20459495,05/02/2021,1
12263745,20459685,05/02/2021,4
12263745,20459495,08/02/2021,2.5
12263745,20459495,08/02/2021,4
12263745,20459685,08/02/2021,3
12263745,20459495,09/02/2021,5
12263745,20459495,09/02/2021,2
12263745,20459685,09/02/2021,2
12263745,20459495,10/02/2021,4.5
12263745,20459495,10/02/2021,2.5
12263745,20459685,10/02/2021,2.5
12263745,20459495,11/02/2021,2
12263745,20459495,11/02/2021,5
12263745,20459685,11/02/2021,2
12263745,20459495,12/02/2021,6
12263745,20459495,12/02/2021,2
12263745,20459495,15/02/2021,2
12263745,20459495,15/02/2021,4
12263745,20459685,15/02/2021,2
12263745,20459495,16/02/2021,3.5
12263745,20459495,16/02/2021,2.5
12263745,20459685,16/02/2021,3
12263745,20459495,17/02/2021,2.5
12263745,20459495,17/02/2021,4
12263745,20459685,17/02/2021,1.5
12263745,20459495,18/02/2021,4
12263745,20459495,18/02/2021,2
12263745,20459685,18/02/2021,2
12263745,20459495,22/02/2021,4
12263745,20459495,22/02/2021,2
12263745,20459685,22/02/2021,2
12263745,20459495,23/02/2021,5
12263745,20459495,23/02/2021,2
12263745,20459685,23/02/2021,1
12263745,20459495,24/02/2021,4.5
12263745,20459495,24/02/2021,2
12263745,20459685,24/02/2021,2.5
12263745,20459495,03/03/2021,3
12263745,20459495,03/03/2021,4.5
12263745,20459685,03/03/2021,1
12263745,20459495,04/03/2021,2
12263745,20459495,04/03/2021,3.5
12263745,20459685,04/03/2021,3
12263745,20459495,05/03/2021,4.5
12263745,20459495,05/03/2021,2
12263745,20459685,05/03/2021,1.5
12263745,20459495,08/03/2021,4
12263745,20459495,08/03/2021,2
12263745,20459685,08/03/2021,2
12263745,20459495,09/03/2021,4
12263745,20459495,09/03/2021,2.5
12263745,20459685,09/03/2021,1.5
12263745,20459495,10/03/2021,3
12263745,20459495,10/03/2021,4
12263745,20459685,10/03/2021,1
12263745,20459495,11/03/2021,2.5
12263745,20459495,11/03/2021,4
12263745,20459685,11/03/2021,1.5
12263755,20459495,07/10/2020,3
12263755,20459495,07/10/2020,1
12263755,20459495,07/10/2020,4
12263755,20459685,07/10/2020,0.5
12263755,20459495,08/10/2020,4
12263755,20459495,08/10/2020,3
12263755,20459495,08/10/2020,1
12263755,20459495,09/10/2020,3
12263755,20459495,09/10/2020,1
12263755,20459495,09/10/2020,0.75
12263755,20459495,09/10/2020,4
12263755,20459495,11/10/2020,0.25
12263755,20459685,11/10/2020,0.5
12263755,20459495,12/10/2020,3
12263755,20459495,12/10/2020,2.5
12263755,20459495,12/10/2020,4
12263755,20459685,12/10/2020,2
12263755,20459495,13/10/2020,1
12263755,20459495,13/10/2020,4
12263755,20459495,13/10/2020,0.666666667
12263755,20459495,13/10/2020,3
12263755,20459685,13/10/2020,0.75
12263755,20459495,14/10/2020,3.5
12263755,20459495,14/10/2020,1.5
12263755,20459495,14/10/2020,0.5
12263755,20459495,14/10/2020,4
12263755,20459685,14/10/2020,0.5
12263755,20459495,15/10/2020,3
12263755,20459495,15/10/2020,4
12263755,20459495,15/10/2020,1
12263755,20459685,15/10/2020,2
12263755,20459685,15/10/2020,0.5
12263755,20459495,16/10/2020,1.25
12263755,20459495,16/10/2020,1
12263755,20459495,16/10/2020,4
12263755,20459495,16/10/2020,4
12263755,20459685,16/10/2020,0.333333333
12263755,20459495,17/10/2020,0.25
12263755,20459685,17/10/2020,0.5
12263755,20459495,18/10/2020,1
12263755,20459495,18/10/2020,0.25
12263755,20459685,18/10/2020,0.75
12263755,20459495,19/10/2020,5.5
12263755,20459495,19/10/2020,0.5
12263755,20459495,19/10/2020,5
12263755,20459495,19/10/2020,1
12263755,20459685,19/10/2020,0.5
12263755,20459495,20/10/2020,4
12263755,20459495,20/10/2020,4
12263755,20459495,20/10/2020,0.333333333
12263755,20459495,20/10/2020,1
12263755,20459495,21/10/2020,4
12263755,20459495,21/10/2020,0.083333333
12263755,20459495,21/10/2020,4
12263755,20459495,21/10/2020,1
12263755,20459685,21/10/2020,1
12263755,20459685,21/10/2020,0.25
12263755,20459495,22/10/2020,1
12263755,20459495,22/10/2020,5
12263755,20459495,22/10/2020,5.5
12263755,20459495,22/10/2020,0.5
12263755,20459495,23/10/2020,4
12263755,20459495,23/10/2020,1
12263755,20459495,23/10/2020,0.5
12263755,20459495,23/10/2020,3.666666667
12263755,20459495,24/10/2020,0.333333333
12263755,20459495,25/10/2020,0.166666667
12263755,20459495,26/10/2020,1
12263755,20459495,26/10/2020,4
12263755,20459495,26/10/2020,4
12263755,20459685,26/10/2020,0.5
12263755,20459495,27/10/2020,1
12263755,20459495,27/10/2020,0.333333333
12263755,20459495,27/10/2020,4
12263755,20459495,27/10/2020,4
12263755,20459685,27/10/2020,0.5
12263755,20459685,27/10/2020,1.333333333
12263755,20459495,28/10/2020,4
12263755,20459495,28/10/2020,0.25
12263755,20459495,28/10/2020,5
12263755,20459495,28/10/2020,1.5
12263755,20459685,28/10/2020,1
12263755,20459495,29/10/2020,1
12263755,20459495,29/10/2020,0.333333333
12263755,20459495,29/10/2020,4
12263755,20459495,29/10/2020,4
12263755,20459685,29/10/2020,0.5
12263755,20459495,30/10/2020,4
12263755,20459495,30/10/2020,0.75
12263755,20459495,30/10/2020,1
12263755,20459495,30/10/2020,4
12263755,20459495,31/10/2020,0.333333333
12263755,20459495,01/11/2020,0.5
12263755,20459495,02/11/2020,4
12263755,20459495,02/11/2020,1
12263755,20459495,02/11/2020,5
12263755,20459685,02/11/2020,1
12263755,20459495,03/11/2020,3.5
12263755,20459495,03/11/2020,1
12263755,20459495,03/11/2020,0.333333333
12263755,20459495,03/11/2020,7
12263755,20459495,04/11/2020,2
12263755,20459495,04/11/2020,5
12263755,20459495,04/11/2020,3
12263755,20459495,05/11/2020,4.5
12263755,20459495,05/11/2020,4.5
12263755,20459495,05/11/2020,1
12263755,20459495,06/11/2020,4
12263755,20459495,06/11/2020,1
12263755,20459495,06/11/2020,4
12263755,20459495,06/11/2020,1
12263755,20459495,08/11/2020,0.25
12263755,20459495,09/11/2020,5
12263755,20459495,09/11/2020,5
12263755,20459495,09/11/2020,1.5
12263755,20459685,09/11/2020,0.5
12263755,20459495,10/11/2020,5
12263755,20459495,10/11/2020,1
12263755,20459495,10/11/2020,0.333333333
12263755,20459495,10/11/2020,5
12263755,18856515,11/11/2020,8
12263755,20459495,12/11/2020,4.5
12263755,20459495,12/11/2020,1.5
12263755,20459495,12/11/2020,5.5
12263755,20459685,12/11/2020,0.5
12263755,18856515,13/11/2020,8
12263755,20459495,13/11/2020,2
12263755,20459495,13/11/2020,1
12263755,20459495,14/11/2020,0.25
12263755,20459495,14/11/2020,2
12263755,20459495,15/11/2020,0.083333333
12263755,20459495,15/11/2020,0.5
12263755,20459495,16/11/2020,4
12263755,20459495,16/11/2020,4
12263755,20459495,16/11/2020,1
12263755,20459685,16/11/2020,1
12263755,20459495,19/01/2021,1
12263755,20459495,19/01/2021,3
12263755,20459495,19/01/2021,3
12263755,20459685,19/01/2021,0.5
12263755,20459495,20/01/2021,1
12263755,20459495,20/01/2021,3
12263755,20459495,20/01/2021,3
12263755,20459685,20/01/2021,0.833333333
12263755,20459495,21/01/2021,3
12263755,20459495,21/01/2021,1
12263755,20459495,21/01/2021,3.5
12263755,20459685,21/01/2021,0.5
12263755,20459495,22/01/2021,0.75
12263755,20459495,22/01/2021,1.5
12263755,20459495,22/01/2021,3
12263755,20459495,22/01/2021,3.5
12263755,20459685,22/01/2021,0.75
12263755,20459495,23/01/2021,0.5
12263755,20459495,23/01/2021,3
12263755,20459495,24/01/2021,1
12263755,20459685,24/01/2021,0.75
12263755,20459495,25/01/2021,2.5
12263755,20459495,25/01/2021,1
12263755,20459495,25/01/2021,1
12263755,20459495,25/01/2021,2.5
12263755,20459685,25/01/2021,1
12263755,20459495,26/01/2021,3.5
12263755,20459495,26/01/2021,1
12263755,20459495,26/01/2021,3.5
12263755,20459685,26/01/2021,1.5
12263755,20459495,27/01/2021,3.5
12263755,20459495,27/01/2021,3
12263755,20459495,27/01/2021,0.25
12263755,20459495,27/01/2021,1
12263755,20459685,27/01/2021,1
12263755,20459495,28/01/2021,1.5
12263755,20459495,28/01/2021,1
12263755,20459495,28/01/2021,0.5
12263755,20459495,01/02/2021,2
12263755,20459495,01/02/2021,1
12263755,20459495,01/02/2021,0.5
12263755,20459495,01/02/2021,3
12263755,20459685,01/02/2021,0.833333333
12263755,20459495,02/02/2021,1
12263755,20459495,02/02/2021,2.5
12263755,20459495,02/02/2021,2.5
12263755,20459685,02/02/2021,1
12263755,20459495,03/02/2021,1
12263755,20459495,03/02/2021,2.5
12263755,20459495,03/02/2021,3
12263755,20459685,03/02/2021,1
12263755,20459495,04/02/2021,2.5
12263755,20459495,04/02/2021,2.5
12263755,20459495,04/02/2021,1
12263755,20459685,04/02/2021,0.5
12263755,20459495,05/02/2021,2.5
12263755,20459495,05/02/2021,2.5
12263755,20459495,05/02/2021,1
12263755,20459495,05/02/2021,0.75
12263755,20459685,05/02/2021,0.75
12263755,20459685,05/02/2021,0.5
12263755,20459495,07/02/2021,0.25
12263755,20459495,07/02/2021,0.5
12263755,20459495,08/02/2021,0.5
12263755,20459495,08/02/2021,2.5
12263755,20459495,08/02/2021,1
12263755,20459495,08/02/2021,3
12263755,20459685,08/02/2021,1
12263755,20459495,09/02/2021,1
12263755,20459495,09/02/2021,3
12263755,20459495,09/02/2021,2.5
12263755,20459685,09/02/2021,1.75
12263755,18856515,15/02/2021,8
12263755,20459495,15/02/2021,0.016666667
12263755,20459495,15/02/2021,0.016666667
12263755,20459495,15/02/2021,0.016666667
12263755,20459495,15/02/2021,0.016666667
12263755,20459685,15/02/2021,0.016666667
12263755,18856515,16/02/2021,8
12263755,18856515,17/02/2021,8
12263755,18856515,18/02/2021,8
12263755,18856515,19/02/2021,8
12263755,20459495,22/02/2021,0.5
12263755,20459495,22/02/2021,1
12263755,20459495,22/02/2021,3
12263755,20459495,22/02/2021,4
12263755,20459685,22/02/2021,1
12263755,20459495,23/02/2021,3
12263755,20459495,23/02/2021,2.5
12263755,20459495,23/02/2021,1
12263755,20459685,23/02/2021,0.5
12263755,20459495,24/02/2021,3
12263755,20459495,24/02/2021,4
12263755,20459495,24/02/2021,1
12263755,20459685,24/02/2021,1
12263755,20459495,25/02/2021,1
12263755,20459495,25/02/2021,4
12263755,20459495,25/02/2021,3
12263755,20459685,25/02/2021,0.75
12263755,20459495,26/02/2021,0.25
12263755,20459495,26/02/2021,4
12263755,20459495,26/02/2021,1
12263755,20459495,26/02/2021,3
12263755,20459685,26/02/2021,0.5
12263755,20459685,28/02/2021,1
12263755,20459495,01/03/2021,3
12263755,20459495,01/03/2021,3.5
12263755,20459495,01/03/2021,3.5
12263755,20459495,01/03/2021,0.5
12263755,20459685,01/03/2021,0.75
12263755,20459685,01/03/2021,0.5
12263755,20459495,02/03/2021,0.75
12263755,20459495,02/03/2021,4
12263755,20459495,02/03/2021,2
12263755,20459495,02/03/2021,3
12263755,20459495,03/03/2021,0.75
12263755,20459495,03/03/2021,1
12263755,20459495,03/03/2021,3
12263755,20459495,03/03/2021,4
12263755,20459495,04/03/2021,1
12263755,20459495,04/03/2021,4
12263755,20459495,04/03/2021,3
12263755,20459495,04/03/2021,1
12263755,20459685,04/03/2021,2
12263755,20459495,05/03/2021,1
12263755,20459495,05/03/2021,3
12263755,20459495,05/03/2021,3
12263755,20459495,05/03/2021,0.5
12263755,20459685,05/03/2021,1.5
12263755,20459495,08/03/2021,0.5
12263755,20459495,08/03/2021,3
12263755,20459495,08/03/2021,1
12263755,20459495,08/03/2021,3
12263755,20459685,08/03/2021,1
12263755,20459495,09/03/2021,3
12263755,20459495,09/03/2021,3
12263755,20459495,09/03/2021,1
12263755,20459685,09/03/2021,1.75
12263755,20459495,10/03/2021,1.5
12263755,20459495,10/03/2021,4
12263755,20459495,10/03/2021,0.5
12263755,20459495,10/03/2021,3
12263755,20459495,11/03/2021,3
12263755,20459495,11/03/2021,1.5
12263755,20459495,11/03/2021,4
12263755,20459495,11/03/2021,0.5
12263755,20459685,11/03/2021,0.5
12263755,20459495,12/03/2021,1.5
12263755,20459495,12/03/2021,3
12263755,20459495,12/03/2021,2
12263755,20459495,12/03/2021,4
12263765,20459495,01/10/2020,1
12263765,31237855,01/10/2020,0.5
12263765,20459685,01/10/2020,3
12263765,33206125,01/10/2020,0.5
12263765,20459685,01/10/2020,0.25
12263765,33562125,01/10/2020,1.25
12263765,33700685,01/10/2020,1.25
12263765,20459685,01/10/2020,0.75
12263765,20459495,02/10/2020,0.5
12263765,20459495,02/10/2020,0.25
12263765,31237855,02/10/2020,1.25
12263765,20459685,02/10/2020,0.25
12263765,33562125,02/10/2020,0.75
12263765,33700685,02/10/2020,1
12263765,33712105,02/10/2020,1.5
12263765,33721745,02/10/2020,0.75
12263765,33718275,02/10/2020,0.75
12263765,33719855,02/10/2020,1
12263765,33562125,04/10/2020,1.25
12263765,20459495,05/10/2020,1
12263765,31237855,05/10/2020,1.25
12263765,20459685,05/10/2020,1.25
12263765,33562125,05/10/2020,6.75
12263765,33624315,05/10/2020,0.5
12263765,20459685,05/10/2020,0.25
12263765,20459495,06/10/2020,0.25
12263765,33562125,06/10/2020,8.75
12263765,20459685,06/10/2020,1
12263765,20459495,07/10/2020,0.5
12263765,20459495,07/10/2020,0.5
12263765,31237855,07/10/2020,1.5
12263765,20459685,07/10/2020,1
12263765,20459685,07/10/2020,0.25
12263765,33562125,07/10/2020,4.75
12263765,20459495,08/10/2020,1.5
12263765,31237855,08/10/2020,0.25
12263765,33562125,08/10/2020,5
12263765,33804335,08/10/2020,0.5
12263765,31237855,09/10/2020,2.5
12263765,33562125,09/10/2020,2.5
12263765,33824085,09/10/2020,0.5
12263765,20459685,09/10/2020,0.5
12263765,20459685,09/10/2020,1.5
12263765,33562125,11/10/2020,0.5
12263765,20459495,12/10/2020,1
12263765,31808375,12/10/2020,1
12263765,20459685,12/10/2020,2
12263765,33562125,12/10/2020,4.5
12263765,33700685,12/10/2020,0.25
12263765,33721745,12/10/2020,0.25
12263765,33824085,12/10/2020,0.25
12263765,20459685,12/10/2020,0.5
12263765,31237855,13/10/2020,1
12263765,20459685,13/10/2020,0.25
12263765,33562125,13/10/2020,7
12263765,33624315,13/10/2020,0.25
12263765,33824085,13/10/2020,0.25
12263765,31237855,14/10/2020,0.75
12263765,20459685,14/10/2020,0.25
12263765,20459685,14/10/2020,0.75
12263765,33206125,14/10/2020,0.25
12263765,20459685,14/10/2020,1.75
12263765,33562125,14/10/2020,4.25
12263765,31237855,15/10/2020,1
12263765,20459495,15/10/2020,1
12263765,20459685,15/10/2020,2.5
12263765,33562125,15/10/2020,3.75
12263765,30244075,16/10/2020,0.75
12263765,20459495,16/10/2020,0.25
12263765,31237855,16/10/2020,0.5
12263765,20459685,16/10/2020,0.25
12263765,20459685,16/10/2020,0.75
12263765,33562125,16/10/2020,4
12263765,33562125,18/10/2020,1
12263765,30243555,19/10/2020,0.25
12263765,20459495,19/10/2020,0.5
12263765,31237855,19/10/2020,0.75
12263765,33206125,19/10/2020,0.25
12263765,33562125,19/10/2020,4.75
12263765,20459685,19/10/2020,0.5
12263765,20459685,19/10/2020,1
12263765,30244075,20/10/2020,0.25
12263765,31237855,20/10/2020,0.75
12263765,20459685,20/10/2020,2.5
12263765,33206125,20/10/2020,0.75
12263765,20459685,20/10/2020,0.5
12263765,33562125,20/10/2020,3.75
12263765,33966755,20/10/2020,0.5
12263765,20459495,21/10/2020,0.5
12263765,31237855,21/10/2020,1.25
12263765,33562125,21/10/2020,4
12263765,33966755,21/10/2020,0.25
12263765,20459685,21/10/2020,1
12263765,20459495,22/10/2020,1.5
12263765,30244075,22/10/2020,0.5
12263765,31237855,22/10/2020,2
12263765,20459685,22/10/2020,0.5
12263765,20459685,22/10/2020,0.25
12263765,33206125,22/10/2020,0.25
12263765,33562125,22/10/2020,2
12263765,33624315,22/10/2020,0.5
12263765,20459495,23/10/2020,0.5
12263765,30244075,23/10/2020,0.5
12263765,31237855,23/10/2020,1.5
12263765,33206125,23/10/2020,0.25
12263765,20459685,23/10/2020,0.5
12263765,33562125,23/10/2020,3
12263765,33624315,23/10/2020,0.5
12263765,33966755,23/10/2020,0.25
12263765,34058725,23/10/2020,0.75
12263765,20459685,23/10/2020,0.5
12263765,31237855,24/10/2020,0.25
12263765,33562125,24/10/2020,0.75
12263765,33624315,24/10/2020,0.25
12263765,34058725,24/10/2020,0.25
12263765,20459495,26/10/2020,0.75
12263765,30243555,26/10/2020,0.25
12263765,30244075,26/10/2020,0.75
12263765,31237855,26/10/2020,0.5
12263765,20459685,26/10/2020,0.5
12263765,20459685,26/10/2020,2
12263765,20459685,26/10/2020,0.5
12263765,33562125,26/10/2020,2
12263765,33624315,26/10/2020,0.25
12263765,34058725,26/10/2020,0.5
12263765,31237855,27/10/2020,1.5
12263765,33562125,27/10/2020,3.75
12263765,20459685,27/10/2020,1
12263765,33624315,27/10/2020,0.25
12263765,20459685,27/10/2020,0.25
12263765,34056425,27/10/2020,0.25
12263765,30129505,28/10/2020,1.25
12263765,31237855,28/10/2020,0.5
12263765,20459685,28/10/2020,0.75
12263765,33562125,28/10/2020,2
12263765,20459685,28/10/2020,0.75
12263765,20459685,28/10/2020,2.5
12263765,33624315,28/10/2020,0.5
12263765,34058725,28/10/2020,0.25
12263765,30129505,29/10/2020,0.5
12263765,30318695,29/10/2020,0.25
12263765,31237855,29/10/2020,2
12263765,20459685,29/10/2020,2.5
12263765,33206125,29/10/2020,0.25
12263765,33562125,29/10/2020,1.5
12263765,33624315,29/10/2020,0.25
12263765,20459685,29/10/2020,0.25
12263765,34056425,29/10/2020,0.25
12263765,30129505,30/10/2020,0.75
12263765,20459495,30/10/2020,0.75
12263765,30318695,30/10/2020,0.5
12263765,31237855,30/10/2020,1.5
12263765,20459685,30/10/2020,1
12263765,20459685,30/10/2020,1
12263765,20459685,30/10/2020,0.5
12263765,33206125,30/10/2020,0.25
12263765,33562125,30/10/2020,1.25
12263765,33624315,30/10/2020,0.5
12263765,34056425,30/10/2020,0.5
12263765,34168515,30/10/2020,1
12263765,30129505,31/10/2020,0.25
12263765,30318695,31/10/2020,0.25
12263765,34168515,31/10/2020,0.25
12263765,33206125,01/11/2020,0.25
12263765,34056425,01/11/2020,0.25
12263765,34168515,01/11/2020,0.25
12263765,20459495,02/11/2020,0.25
12263765,30129505,02/11/2020,1
12263765,30244075,02/11/2020,0.25
12263765,31237855,02/11/2020,0.75
12263765,20459685,02/11/2020,1
12263765,33206125,02/11/2020,0.5
12263765,33562125,02/11/2020,0.75
12263765,34056425,02/11/2020,0.75
12263765,34168515,02/11/2020,0.75
12263765,20459685,02/11/2020,0.75
12263765,20459685,02/11/2020,1
12263765,30129505,03/11/2020,1
12263765,31237855,03/11/2020,0.5
12263765,20459685,03/11/2020,1
12263765,33206125,03/11/2020,0.5
12263765,33562125,03/11/2020,0.75
12263765,33624315,03/11/2020,1
12263765,20459685,03/11/2020,0.5
12263765,34056425,03/11/2020,0.75
12263765,20459685,03/11/2020,0.75
12263765,18856515,04/11/2020,8
12263765,31237855,04/11/2020,0.25
12263765,33562125,04/11/2020,0.5
12263765,20459495,05/11/2020,0.25
12263765,30129505,05/11/2020,0.5
12263765,20459495,05/11/2020,0.75
12263765,31237855,05/11/2020,0.75
12263765,20459685,05/11/2020,1
12263765,33206125,05/11/2020,0.25
12263765,20459685,05/11/2020,0.5
12263765,33562125,05/11/2020,1.5
12263765,33624315,05/11/2020,0.5
12263765,34056425,05/11/2020,0.25
12263765,34113765,05/11/2020,0.5
12263765,20459495,06/11/2020,1
12263765,30129505,06/11/2020,0.75
12263765,31237855,06/11/2020,1.25
12263765,33562125,06/11/2020,0.75
12263765,33624315,06/11/2020,0.25
12263765,34056425,06/11/2020,0.25
12263765,34113765,06/11/2020,0.75
12263765,34183395,06/11/2020,1
12263765,34279955,06/11/2020,1.25
12263765,20459685,06/11/2020,0.75
12263765,20459685,06/11/2020,0.5
12263765,34183395,07/11/2020,1
12263765,34183395,08/11/2020,0.5
12263765,34279955,08/11/2020,0.25
12263765,31237855,09/11/2020,1
12263765,20459685,09/11/2020,2
12263765,20459685,09/11/2020,1.25
12263765,34113765,09/11/2020,1.25
12263765,34183395,09/11/2020,4
12263765,34279955,09/11/2020,0.5
12263765,20459685,09/11/2020,0.5
12263765,31237855,10/11/2020,1
12263765,20459495,10/11/2020,0.5
12263765,20459685,10/11/2020,0.75
12263765,20459685,10/11/2020,0.25
12263765,34113765,10/11/2020,0.75
12263765,34183395,10/11/2020,5
12263765,34279955,10/11/2020,0.75
12263765,34113765,11/11/2020,0.25
12263765,30129505,12/11/2020,0.5
12263765,20459495,12/11/2020,0.5
12263765,31237855,12/11/2020,1
12263765,20459685,12/11/2020,1.75
12263765,20459685,12/11/2020,0.5
12263765,33206125,12/11/2020,0.5
12263765,34056425,12/11/2020,0.5
12263765,34113765,12/11/2020,0.5
12263765,34183395,12/11/2020,1.5
12263765,34279955,12/11/2020,0.25
12263765,20459685,12/11/2020,0.5
12263765,18856515,13/11/2020,8
12263765,20459495,16/11/2020,0.5
12263765,31237855,16/11/2020,1.25
12263765,32044105,16/11/2020,0.5
12263765,20459685,16/11/2020,0.5
12263765,34113765,16/11/2020,0.75
12263765,34279955,16/11/2020,0.25
12263765,20459685,16/11/2020,3.25
12263765,34397615,16/11/2020,0.75
12263765,31237855,17/11/2020,0.5
12263765,20459685,17/11/2020,1.75
12263765,20459685,17/11/2020,0.5
12263765,20459685,17/11/2020,0.5
12263765,34113765,17/11/2020,0.75
12263765,34183395,17/11/2020,5
12263765,34279955,17/11/2020,0.25
12263765,34397615,17/11/2020,0.5
12263765,20459495,18/11/2020,1
12263765,20459685,18/11/2020,1
12263765,20459685,18/11/2020,0.25
12263765,34183395,18/11/2020,9
12263765,20459495,19/11/2020,1
12263765,31237855,19/11/2020,0.25
12263765,34113765,19/11/2020,0.5
12263765,34183395,19/11/2020,4.25
12263765,20459685,19/11/2020,1.5
12263765,20459685,19/11/2020,0.25
12263765,18856515,20/11/2020,8
12263765,34113765,21/11/2020,0.75
12263765,34113765,22/11/2020,0.5
12263765,34507965,22/11/2020,0.5
12263765,20459495,23/11/2020,0.5
12263765,31237855,23/11/2020,0.5
12263765,32044105,23/11/2020,0.5
12263765,20459685,23/11/2020,1.25
12263765,34056425,23/11/2020,0.25
12263765,34113765,23/11/2020,0.75
12263765,34183395,23/11/2020,3
12263765,34507965,23/11/2020,0.5
12263765,31237855,24/11/2020,0.5
12263765,32044105,24/11/2020,1
12263765,20459685,24/11/2020,0.5
12263765,20459685,24/11/2020,1.25
12263765,34113765,24/11/2020,0.5
12263765,34183395,24/11/2020,4.5
12263765,34507965,24/11/2020,0.25
12263765,31237855,25/11/2020,1.25
12263765,32044105,25/11/2020,1
12263765,20459685,25/11/2020,1.25
12263765,20459685,25/11/2020,0.75
12263765,34183395,25/11/2020,3
12263765,34507965,25/11/2020,0.25
12263765,31237855,29/11/2020,0.5
12263765,32044105,29/11/2020,0.25
12263765,34183395,29/11/2020,0.5
12263765,31237855,30/11/2020,1.75
12263765,32044105,30/11/2020,0.5
12263765,20459685,30/11/2020,1
12263765,20459685,30/11/2020,0.75
12263765,34113765,30/11/2020,0.25
12263765,34183395,30/11/2020,3
12263765,34607145,30/11/2020,0.5
12263765,31237855,01/12/2020,0.5
12263765,32044105,01/12/2020,1.5
12263765,20459685,01/12/2020,0.25
12263765,34113765,01/12/2020,0.5
12263765,34183395,01/12/2020,6
12263765,34607145,01/12/2020,0.5
12263765,30129505,02/12/2020,0.5
12263765,31237855,02/12/2020,0.25
12263765,32044105,02/12/2020,0.25
12263765,20459685,02/12/2020,0.75
12263765,33206125,02/12/2020,0.5
12263765,20459685,02/12/2020,0.5
12263765,34183395,02/12/2020,5.5
12263765,34509355,02/12/2020,0.25
12263765,34607145,02/12/2020,0.25
12263765,20459685,02/12/2020,0.5
12263765,20459495,03/12/2020,0.75
12263765,31237855,03/12/2020,2
12263765,32044105,03/12/2020,0.5
12263765,20459685,03/12/2020,1.5
12263765,34183395,03/12/2020,4
12263765,20459685,03/12/2020,0.25
12263765,18856515,04/12/2020,8
12263765,34183395,04/12/2020,1
12263765,18856515,07/12/2020,8
12263765,31237855,07/12/2020,1
12263765,34183395,07/12/2020,1
12263765,18856515,08/12/2020,8
12263765,31237855,08/12/2020,1.5
12263765,34183395,08/12/2020,0.25
12263765,31237855,09/12/2020,1
12263765,20459685,09/12/2020,2.75
12263765,20459685,09/12/2020,0.75
12263765,34113765,09/12/2020,0.25
12263765,34183395,09/12/2020,3
12263765,34781145,09/12/2020,0.75
12263765,20459495,10/12/2020,0.25
12263765,31237855,10/12/2020,1
12263765,32044105,10/12/2020,0.25
12263765,20459685,10/12/2020,2.75
12263765,20459685,10/12/2020,0.5
12263765,34183395,10/12/2020,2.5
12263765,34509355,10/12/2020,0.5
12263765,34781145,10/12/2020,0.5
12263765,20459495,11/12/2020,0.5
12263765,31237855,11/12/2020,0.75
12263765,32044105,11/12/2020,0.75
12263765,20459685,11/12/2020,1
12263765,34183395,11/12/2020,3
12263765,34509355,11/12/2020,0.25
12263765,20459685,11/12/2020,0.5
12263765,34827225,11/12/2020,2
12263765,34183395,12/12/2020,1.5
12263765,31237855,13/12/2020,0.25
12263765,34183395,13/12/2020,1
12263765,30129505,14/12/2020,0.5
12263765,32044105,14/12/2020,0.25
12263765,34183395,14/12/2020,4
12263765,34509355,14/12/2020,0.25
12263765,20459685,14/12/2020,1.25
12263765,34827225,14/12/2020,0.5
12263765,34868405,14/12/2020,0.5
12263765,20459685,14/12/2020,0.75
12263765,20459685,14/12/2020,0.75
12263765,30129505,15/12/2020,1
12263765,31237855,15/12/2020,0.5
12263765,20459495,15/12/2020,0.75
12263765,32044105,15/12/2020,0.5
12263765,20459685,15/12/2020,0.5
12263765,20459685,15/12/2020,1
12263765,34183395,15/12/2020,3
12263765,34868405,15/12/2020,0.25
12263765,20459495,16/12/2020,0.5
12263765,30129505,16/12/2020,1
12263765,31237855,16/12/2020,1.5
12263765,32044105,16/12/2020,0.5
12263765,20459685,16/12/2020,0.5
12263765,34183395,16/12/2020,3
12263765,34509355,16/12/2020,0.25
12263765,34827225,16/12/2020,0.25
12263765,34868405,16/12/2020,0.25
12263765,30129505,17/12/2020,0.5
12263765,31237855,17/12/2020,0.5
12263765,34183395,17/12/2020,2
12263765,20459685,17/12/2020,2.75
12263765,35018605,17/12/2020,1
12263765,35018835,17/12/2020,1
12263765,35019085,17/12/2020,1
12263765,35019345,17/12/2020,1
12263765,30129505,18/12/2020,0.5
12263765,31237855,18/12/2020,0.5
12263765,20459685,18/12/2020,0.25
12263765,34183395,18/12/2020,1
12263765,34297855,18/12/2020,0.25
12263765,34509355,18/12/2020,0.25
